8, Jackson Smith, Amazon, 7J3Ibu2E, 392.5680897020966, Truck has more crates to unload.
42, Lyndon Ford, Fast Delivery, Lc1ZOKoN, 401.1829449504358, Truck has more crates to unload.
42, Jordan Chang, Amazon, l9GD8NFk, 148.98845362738115, Truck has more crates to unload.
42, Ash Mosley, Fast Delivery, u2U4z36z, 237.54971563031356, Truck has more crates to unload.
42, Isaiah Freeman, UPS, hoDgmSJ2, 361.0217894765982, Truck has more crates to unload.
42, Jordan Howard, Kilgore's Delivery, rHKpbyGp, 331.64391944664897, Truck has more crates to unload.
43, Lyndon Ford, Fast Delivery, gLrtKNCJ, 237.3039831156828, Truck has more crates to unload.
43, Jordan Chang, Amazon, PXnZ16W2, 484.83613492028655, Truck has more crates to unload.
43, Ash Mosley, Fast Delivery, 79BNTKlH, 59.445671904263854, Truck has more crates to unload.
43, Isaiah Freeman, UPS, xwlwVJ5t, 94.83556270385257, Truck has more crates to unload.
43, Jordan Howard, Kilgore's Delivery, cmsJ8gOp, 53.08858247693353, Truck was unloaded new truck in dock already.
44, Lyndon Ford, Fast Delivery, 4c4xGegD, 164.70379434115915, Truck has more crates to unload.
44, Jordan Chang, Amazon, iXVBHvVY, 286.80402738023724, Truck has more crates to unload.
44, Ash Mosley, Fast Delivery, EtkROtMc, 193.9792671737802, Truck has more crates to unload.
44, Isaiah Freeman, UPS, hg7ySPv7, 270.83195404227126, Truck has more crates to unload.
44, Lyndon Ford, UPS, EKb1w5rt, 77.38838992615914, Truck has more crates to unload.
45, Lyndon Ford, Fast Delivery, w9vPlUOy, 345.04357073137675, Truck has more crates to unload.
45, Jordan Chang, Amazon, tCOyNgtN, 74.46682052979287, Truck has more crates to unload.
45, Ash Mosley, Fast Delivery, VB232USM, 410.1041851425675, Truck has more crates to unload.
45, Isaiah Freeman, UPS, 0GblZKCi, 226.81602443132, Truck has more crates to unload.
45, Lyndon Ford, UPS, mCIlxeN3, 267.124785153644, Truck has more crates to unload.
46, Lyndon Ford, Fast Delivery, tiwcpGVD, 114.82638241687235, Truck has more crates to unload.
46, Jordan Chang, Amazon, JA0pZUFG, 433.89645521521317, Truck has more crates to unload.
46, Ash Mosley, Fast Delivery, WBg4kKDK, 292.6783298452888, Truck has more crates to unload.
46, Isaiah Freeman, UPS, kFgg9BRY, 270.5119941166463, Truck has more crates to unload.
46, Lyndon Ford, UPS, KU7dDi3a, 459.0731068937652, Truck has more crates to unload.
47, Lyndon Ford, Fast Delivery, akBX8p4e, 488.611917170157, Truck has more crates to unload.
47, Jordan Chang, Amazon, kNG4ghff, 214.041339037795, Truck has more crates to unload.
47, Ash Mosley, Fast Delivery, u6UCs0xR, 253.59888057812145, Truck has more crates to unload.
47, Isaiah Freeman, UPS, e1ebmr8J, 437.7001676019745, Truck has more crates to unload.
47, Lyndon Ford, UPS, he6gN7CH, 375.58438730362417, Truck has more crates to unload.
48, Lyndon Ford, Fast Delivery, sFgupSkx, 68.77685693175496, Truck has more crates to unload.
48, Jordan Chang, Amazon, 1aIYZd4w, 305.80516571245005, Truck has more crates to unload.
48, Ash Mosley, Fast Delivery, mKCNDCDI, 176.99622387140096, Truck has more crates to unload.
48, Isaiah Freeman, UPS, 2pDToHvw, 472.73464299362246, Truck has more crates to unload.
48, Lyndon Ford, UPS, tM35MehL, 350.0673552070179, Truck has more crates to unload.
49, Lyndon Ford, Fast Delivery, 6kcwcP5t, 463.1218382424288, Truck has more crates to unload.
49, Jordan Chang, Amazon, 17eh3YJ1, 350.201543355943, Truck has more crates to unload.
49, Ash Mosley, Fast Delivery, UVKHHri1, 408.9762180384095, Truck has more crates to unload.
49, Isaiah Freeman, UPS, 9wYUgonb, 209.52819951230268, Truck has more crates to unload.
49, Lyndon Ford, UPS, OTSX9N23, 496.64819042260035, Truck has more crates to unload.
50, Lyndon Ford, Fast Delivery, Na3oFKg9, 95.24185553256282, Truck has more crates to unload.
50, Jordan Chang, Amazon, eU5hb5ev, 452.09710103499987, Truck has more crates to unload.
50, Ash Mosley, Fast Delivery, lgaGInZy, 153.97346772502198, Truck has more crates to unload.
50, Isaiah Freeman, UPS, kAskCN3l, 165.3876986993727, Truck has more crates to unload.
50, Lyndon Ford, UPS, oJcIF6AH, 126.07415367774001, Truck has more crates to unload.
51, Lyndon Ford, Fast Delivery, 3Kagigab, 64.64419007593266, Truck has more crates to unload.
51, Jordan Chang, Amazon, rKSwM3nL, 321.7146210206958, Truck was unloaded new truck in dock already.
51, Ash Mosley, Fast Delivery, uy9YSf1v, 388.40327909557266, Truck has more crates to unload.
51, Isaiah Freeman, UPS, M22R6kFi, 462.38741374643143, Truck has more crates to unload.
51, Lyndon Ford, UPS, Z86pOt4K, 475.4427278534825, Truck has more crates to unload.
52, Lyndon Ford, Fast Delivery, lU0D0LM6, 327.66336385721326, Truck has more crates to unload.
52, Eric Fulkerson, UPS, JmGhJgL0, 361.8917038597913, Truck has more crates to unload.
52, Ash Mosley, Fast Delivery, awCYv39B, 277.69932141519246, Truck has more crates to unload.
52, Isaiah Freeman, UPS, Fha7k1ce, 362.4809766512862, Truck has more crates to unload.
52, Lyndon Ford, UPS, GkkZLRyn, 213.58054667737417, Truck has more crates to unload.
53, Lyndon Ford, Fast Delivery, BPwMs8rB, 366.48114407654975, Truck has more crates to unload.
53, Eric Fulkerson, UPS, wc6Fa01e, 339.23333115333446, Truck has more crates to unload.
53, Ash Mosley, Fast Delivery, pb21MgyR, 394.9405477270045, Truck has more crates to unload.
53, Isaiah Freeman, UPS, bwTUkMg6, 81.20226457507512, Truck has more crates to unload.
53, Lyndon Ford, UPS, COUKKf8h, 454.2074531366385, Truck has more crates to unload.
54, Lyndon Ford, Fast Delivery, xOvASob5, 106.42494771539106, Truck has more crates to unload.
54, Eric Fulkerson, UPS, esxyrZrD, 69.6205772517906, Truck has more crates to unload.
54, Ash Mosley, Fast Delivery, KWwNEkyE, 486.1789128601046, Truck has more crates to unload.
54, Isaiah Freeman, UPS, MCdRCkzT, 93.5199819844809, Truck has more crates to unload.
54, Lyndon Ford, UPS, FkeaptPh, 253.12820981948119, Truck has more crates to unload.
55, Lyndon Ford, Fast Delivery, Yue3S7x7, 129.21621217986547, Truck was unloaded no more trucks to unload.
55, Eric Fulkerson, UPS, 9rUWM72A, 235.39243910130418, Truck has more crates to unload.
55, Ash Mosley, Fast Delivery, 3WVkRYsB, 386.9356869495684, Truck was unloaded no more trucks to unload.
55, Isaiah Freeman, UPS, yakDaF4v, 219.17301844901618, Truck has more crates to unload.
55, Lyndon Ford, UPS, lkK08FLR, 56.16488963642035, Truck has more crates to unload.
56, Eric Fulkerson, UPS, b9yigaUb, 103.23803448885192, Truck has more crates to unload.
56, Isaiah Freeman, UPS, JkM1nlNs, 423.49550729989284, Truck has more crates to unload.
56, Lyndon Ford, UPS, uRCsXvrV, 219.42597046396955, Truck has more crates to unload.
57, Eric Fulkerson, UPS, JikZn1og, 219.15369946982926, Truck has more crates to unload.
57, Isaiah Freeman, UPS, eIsOIc50, 317.05462848126786, Truck was unloaded no more trucks to unload.
57, Lyndon Ford, UPS, XKXN6hkb, 445.97787283259066, Truck has more crates to unload.
58, Eric Fulkerson, UPS, S0Zikoa3, 172.67591577394472, Truck was unloaded no more trucks to unload.
58, Lyndon Ford, UPS, hkJawyNx, 156.1488118502122, Truck has more crates to unload.
59, Lyndon Ford, UPS, lvmF6w6R, 303.61836039563764, Truck has more crates to unload.
60, Lyndon Ford, UPS, gPZUura3, 162.63399737613355, Truck has more crates to unload.
61, Lyndon Ford, UPS, VlY0bym4, 241.60045406262026, Truck has more crates to unload.
62, Lyndon Ford, UPS, mC45zXid, 97.744213583207, Truck has more crates to unload.
63, Lyndon Ford, UPS, 03vE6Ktg, 117.0832080456394, Truck was unloaded no more trucks to unload.
1, Demario Dodd, Amazon, SBOfoGkm, 238.4463716452333, Truck has more crates to unload.
2, Demario Dodd, Amazon, rwZ5cOhe, 304.3697589439483, Truck has more crates to unload.
3, Demario Dodd, Amazon, y3ZlFCWm, 309.2074217372562, Truck has more crates to unload.
4, Demario Dodd, Amazon, pu3GdUCD, 484.1006893749657, Truck has more crates to unload.
5, Demario Dodd, Amazon, 4y0B51Tl, 110.68755640511722, Truck has more crates to unload.
6, Demario Dodd, Amazon, fPmZHLNW, 105.03865738059616, Truck has more crates to unload.
7, Demario Dodd, Amazon, h0J7eg7P, 399.5698090829554, Truck has more crates to unload.
8, Demario Dodd, Amazon, xZPw7Lnn, 404.10673362583947, Truck has more crates to unload.
9, Demario Dodd, Amazon, 8affwg83, 353.29386554012854, Truck has more crates to unload.
10, Demario Dodd, Amazon, ydhcoe2a, 67.21758926261984, Truck has more crates to unload.
11, Demario Dodd, Amazon, XGMEUOic, 438.3655511520518, Truck has more crates to unload.
12, Demario Dodd, Amazon, 880BgpFg, 485.7309512418362, Truck has more crates to unload.
13, Demario Dodd, Amazon, gScOmFJo, 329.3198700795449, Truck has more crates to unload.
13, Jordan Freeman, Kilgore's Delivery, LKUZZTmN, 261.8802622734786, Truck has more crates to unload.
14, Demario Dodd, Amazon, 3hrbmZrA, 306.5806154443591, Truck has more crates to unload.
14, Jordan Freeman, Kilgore's Delivery, dy4O1m3V, 484.5266687455627, Truck has more crates to unload.
15, Demario Dodd, Amazon, dIrBYH1n, 96.11796837779671, Truck has more crates to unload.
15, Jordan Freeman, Kilgore's Delivery, ke4t9Ckr, 62.32974471457654, Truck has more crates to unload.
16, Demario Dodd, Amazon, i6KJDMN5, 425.7101158179201, Truck was unloaded no more trucks to unload.
16, Jordan Freeman, Kilgore's Delivery, RPg1TOok, 79.82604455310965, Truck has more crates to unload.
17, Jordan Freeman, Kilgore's Delivery, MzLHdCAm, 301.7117942007353, Truck has more crates to unload.
18, Jordan Freeman, Kilgore's Delivery, dmWUksaW, 389.11269541548927, Truck has more crates to unload.
18, Demario Fulkerson, UPS, zwYGTGgo, 110.9517346034921, Truck has more crates to unload.
19, Jordan Freeman, Kilgore's Delivery, eIfRWhZ9, 251.93622918141162, Truck has more crates to unload.
19, Demario Fulkerson, UPS, sul2rXYh, 124.42509543201301, Truck has more crates to unload.
19, Kyle Mosley, Kilgore's Delivery, P2gaA4z4, 164.4269777280012, Truck has more crates to unload.
20, Jordan Freeman, Kilgore's Delivery, VeUs8u1C, 453.1127100484983, Truck has more crates to unload.
20, Demario Fulkerson, UPS, 4sv1flir, 412.48608698058723, Truck has more crates to unload.
20, Kyle Mosley, Kilgore's Delivery, yRB6DBw4, 125.02225048864965, Truck has more crates to unload.
20, Eric Mosley, UPS, mTiv3Crf, 402.66992742890676, Truck has more crates to unload.
21, Jordan Freeman, Kilgore's Delivery, YyZvFlAU, 283.2793986940502, Truck has more crates to unload.
21, Demario Fulkerson, UPS, xu55ElGa, 330.7989101745072, Truck has more crates to unload.
21, Kyle Mosley, Kilgore's Delivery, weNvBRM1, 114.59448364049521, Truck was unloaded no more trucks to unload.
21, Eric Mosley, UPS, wMiHoVC3, 386.4976682764677, Truck has more crates to unload.
21, Jordan Smith, Amazon, S7d067Jk, 273.7224412144727, Truck has more crates to unload.
22, Jordan Freeman, Kilgore's Delivery, FJWehP6S, 147.55349598744078, Truck has more crates to unload.
22, Demario Fulkerson, UPS, RuMSS73F, 348.60980370591466, Truck has more crates to unload.
22, Demario Dodd, FedEx, 5apDDc48, 60.79297597848628, Truck has more crates to unload.
22, Eric Mosley, UPS, CX4E4ADd, 487.5412124001397, Truck was unloaded no more trucks to unload.
22, Jordan Smith, Amazon, YITLxO28, 96.52240131157134, Truck has more crates to unload.
23, Jordan Freeman, Kilgore's Delivery, riLMYZYl, 254.72092796319933, Truck has more crates to unload.
23, Demario Fulkerson, UPS, nvS9cwkW, 258.16830997621094, Truck has more crates to unload.
23, Demario Dodd, FedEx, LU1gDUwN, 370.30246491107687, Truck has more crates to unload.
23, Jordan Smith, Amazon, f2f4T81C, 337.4664238716244, Truck has more crates to unload.
24, Jordan Freeman, Kilgore's Delivery, tlVOVpNk, 459.51207295286986, Truck has more crates to unload.
24, Demario Fulkerson, UPS, EJCFEatv, 238.77225917960465, Truck was unloaded no more trucks to unload.
24, Demario Dodd, FedEx, iIOe1UdE, 366.7015430265491, Truck has more crates to unload.
24, Jordan Jimenez, UPS, 9FN3XLtk, 347.0341726192707, Truck has more crates to unload.
24, Jordan Smith, Amazon, xo3MDRM6, 153.43637066423673, Truck has more crates to unload.
25, Jordan Freeman, Kilgore's Delivery, h9n0rYRg, 117.90748758008449, Truck has more crates to unload.
25, Ash Mosley, Amazon, 4wLnYM1k, 384.0605623686137, Truck has more crates to unload.
25, Demario Dodd, FedEx, 9BfemJrG, 243.9113557415246, Truck has more crates to unload.
25, Jordan Jimenez, UPS, nopSxVIf, 444.46462255230773, Truck has more crates to unload.
25, Jordan Smith, Amazon, uhghZnl8, 317.39628245599437, Truck was unloaded no more trucks to unload.
26, Jordan Freeman, Kilgore's Delivery, c2Odwcha, 474.15052950774316, Truck has more crates to unload.
26, Ash Mosley, Amazon, 5sGbGbGF, 233.7527264091434, Truck has more crates to unload.
26, Demario Dodd, FedEx, ulbGOuUG, 222.45531618626651, Truck has more crates to unload.
26, Jordan Jimenez, UPS, oshdsDvY, 50.03537719266968, Truck has more crates to unload.
27, Jordan Freeman, Kilgore's Delivery, nhVsPRRX, 395.4590959130968, Truck has more crates to unload.
27, Ash Mosley, Amazon, RY4lwkvU, 266.6145576970502, Truck has more crates to unload.
27, Demario Dodd, FedEx, SuCCLfxM, 151.49406231450175, Truck has more crates to unload.
27, Jordan Jimenez, UPS, l0PRr5xr, 455.6372071619842, Truck has more crates to unload.
27, Jordan Dodd, Fast Delivery, XhwXStNx, 406.85938049106636, Truck has more crates to unload.
28, Jordan Freeman, Kilgore's Delivery, fYbP5gHk, 180.5918479941009, Truck has more crates to unload.
28, Ash Mosley, Amazon, Kv0XObY3, 424.5652438737355, Truck has more crates to unload.
28, Demario Dodd, FedEx, BGhwfrOd, 77.81680632870408, Truck has more crates to unload.
28, Jordan Jimenez, UPS, rzu9RUgS, 406.73066853750197, Truck has more crates to unload.
28, Jordan Dodd, Fast Delivery, S70CkyZW, 263.6067710227662, Truck has more crates to unload.
29, Matthew Freeman, FedEx, kEKEncls, 378.3796869391395, Truck has more crates to unload.
29, Jordan Freeman, Kilgore's Delivery, lRPJsfM0, 54.48132781029803, Truck has more crates to unload.
29, Ash Mosley, Amazon, xF6VMwWA, 176.07797405344888, Truck has more crates to unload.
29, Demario Dodd, FedEx, XR4zkB6M, 86.20774326721072, Truck has more crates to unload.
29, Jordan Jimenez, UPS, 0FzkxedE, 100.85856118524367, Truck has more crates to unload.
29, Jordan Dodd, Fast Delivery, dcE6fWKL, 459.31205024421985, Truck has more crates to unload.
30, Matthew Freeman, FedEx, KmlKvknW, 235.7123108675691, Truck has more crates to unload.
30, Jordan Freeman, Kilgore's Delivery, prbZxKU8, 329.3349493069265, Truck has more crates to unload.
30, Ash Mosley, Amazon, 8VkLCpLD, 470.39470591841643, Truck has more crates to unload.
30, Demario Dodd, FedEx, nIMbDmGT, 211.64044500169183, Truck has more crates to unload.
30, Jordan Jimenez, UPS, K4A3KJUb, 140.5282756620614, Truck has more crates to unload.
30, Jordan Dodd, Fast Delivery, VpNg7hwZ, 281.5986506216748, Truck was unloaded no more trucks to unload.
31, Matthew Freeman, FedEx, 6iegkBSx, 309.34571608889576, Truck has more crates to unload.
31, Jordan Freeman, Kilgore's Delivery, Cb5u66Js, 227.21104311800465, Truck was unloaded no more trucks to unload.
31, Ash Mosley, Amazon, SvRRV5sd, 488.61618287884204, Truck has more crates to unload.
31, Demario Dodd, FedEx, sgSbyBlt, 241.88804024176108, Truck has more crates to unload.
31, Jordan Jimenez, UPS, yZH6glux, 91.58389031940634, Truck has more crates to unload.
31, Matthew Jimenez, Kilgore's Delivery, dfRbokgn, 161.73812375975126, Truck has more crates to unload.
32, Matthew Freeman, FedEx, KABX6KiZ, 214.17441940246846, Truck has more crates to unload.
32, Ash Mosley, Amazon, HRnlTBVV, 175.4742544209796, Truck has more crates to unload.
32, Demario Dodd, FedEx, ffdfe2kR, 368.80871810666787, Truck has more crates to unload.
32, Jordan Jimenez, UPS, h1F2OYGw, 334.6759872013304, Truck has more crates to unload.
32, Matthew Jimenez, Kilgore's Delivery, JJGseMrc, 300.00511470826075, Truck has more crates to unload.
33, Matthew Freeman, FedEx, galcAAJe, 489.4280372307248, Truck was unloaded no more trucks to unload.
33, Ash Mosley, Amazon, YHKd7eXL, 63.168014608334175, Truck has more crates to unload.
33, Demario Dodd, FedEx, cBPUVvZk, 391.61382967906457, Truck has more crates to unload.
33, Jordan Jimenez, UPS, k1bmbflW, 360.36805967551845, Truck has more crates to unload.
33, Matthew Jimenez, Kilgore's Delivery, lwkTFkO9, 50.31407911063076, Truck has more crates to unload.
34, Jordan Mosley, FedEx, y8CZZLbn, 201.0920302896035, Truck has more crates to unload.
34, Ash Mosley, Amazon, 7ZZ8p2gy, 407.3402019486366, Truck has more crates to unload.
34, Demario Dodd, FedEx, gWAtSsMO, 163.9319585234504, Truck has more crates to unload.
34, Jordan Jimenez, UPS, iM79vF2m, 144.238819048064, Truck has more crates to unload.
34, Matthew Jimenez, Kilgore's Delivery, gupltIVb, 367.6134457775859, Truck has more crates to unload.
35, Jordan Mosley, FedEx, eUxI0Tb0, 364.52043523012685, Truck has more crates to unload.
35, Tyree Freeman, Amazon, kicEPlu3, 137.67533624575992, Truck has more crates to unload.
35, Ash Mosley, Amazon, 8tACzPX3, 235.7965492471537, Truck has more crates to unload.
35, Demario Dodd, FedEx, WSoigp8L, 450.12164191974455, Truck has more crates to unload.
35, Jordan Jimenez, UPS, rheBVxKx, 236.35139448220895, Truck has more crates to unload.
35, Matthew Jimenez, Kilgore's Delivery, gHUgT6gG, 399.17039358160855, Truck has more crates to unload.
36, Jordan Mosley, FedEx, tV68caIF, 156.68093588134582, Truck has more crates to unload.
36, Tyree Freeman, Amazon, 5KRJUaZf, 481.9138184648025, Truck has more crates to unload.
36, Ash Mosley, Amazon, U3ln91m2, 168.0405686871228, Truck has more crates to unload.
36, Demario Dodd, FedEx, s8zzkJVc, 487.78066561084944, Truck has more crates to unload.
